"fips_code","PERMA_nointerp"
12031,7.21343000000000
12033,6.19983000000000
12035,6.70149000000000
12039,6.60261000000000
12049,6.54027000000000
12051,5.70324000000000
12053,7.37770000000000
12055,6.48675000000000
12057,7.24763000000000
12061,7.47157000000000
12063,6.18579000000000
12069,7.17827000000000
12071,7.27639000000000
12073,7.11983000000000
12075,5.52465000000000
12081,7.20430000000000
12083,6.38809000000000
12085,7.13498000000000
12086,7.06235000000000
12087,7.85433000000000
12089,6.04144000000000
12091,7.10338000000000
12093,6.70900000000000
12095,7.17968000000000
12097,6.31585000000000
12099,7.87392000000000
12101,7.26735000000000
12103,7.59097000000000
12105,6.89473000000000
12107,6.19589000000000
12109,7.67324000000000
12111,6.72025000000000
12113,6.04009000000000
12115,6.08051000000000
12117,7.49412000000000
12119,7.65651000000000
12121,6.05511000000000
12127,6.79502000000000
12129,5.93389000000000
12131,8.12043000000000
12133,5.70955000000000
13001,5.87081000000000
13009,7.07466000000000
13013,6.39684000000000
13015,6.13887000000000
13017,6.09400000000000
13019,6.24635000000000
13021,6.76235000000000
13023,6.19256000000000
13029,5.99612000000000
13031,6.55487000000000
13033,6.51606000000000
13035,6.67927000000000
13039,5.88680000000000
13043,6.21490000000000
13045,6.78118000000000
13047,6.34835000000000
13051,6.96321000000000
13055,5.36456000000000
13057,7.13681000000000
13059,7.12405000000000
13063,6.64468000000000
13067,6.64712000000000
13069,6.62313000000000
13071,6.35693000000000
13073,6.33355000000000
13075,5.76794000000000
13077,6.86021000000000
13081,6.83048000000000
13083,5.67982000000000
13085,7.86746000000000
13087,6.45891000000000
13089,6.97387000000000
13091,5.78096000000000
13093,6.77391000000000
13095,6.80974000000000
13097,6.51882000000000
13099,6.87017000000000
13103,7.41726000000000
13105,6.07391000000000
13107,6.48274000000000
13111,7.83607000000000
13113,7.51052000000000
13115,6.52478000000000
13117,7.57257000000000
13119,6.38001000000000
13121,7.38036000000000
13123,6.53364000000000
13127,6.35047000000000
13129,6.10928000000000
13131,6.84058000000000
13133,6.08679000000000
13135,7.32702000000000
13137,7.24033000000000
13139,7.20404000000000
13143,5.98957000000000
13145,6.39059000000000
13147,6.79198000000000
13151,6.95166000000000
13153,6.12174000000000
13157,6.50275000000000
13163,6.73773000000000
13171,6.27057000000000
13175,6.45899000000000
13177,6.20695000000000
13179,6.16746000000000
13185,6.20412000000000
13187,7.24041000000000
13189,6.42888000000000
13193,6.51441000000000
13195,6.23332000000000
13199,5.60204000000000
13205,6.66972000000000
13207,6.62493000000000
13211,7.02319000000000
13213,6.52231000000000
13215,6.68980000000000
13217,6.65546000000000
13219,7.17462000000000
13223,6.54331000000000
13225,6.61327000000000
13227,7.00208000000000
13229,5.58653000000000
13231,6.28740000000000
13233,6.16516000000000
13237,6.67361000000000
13245,6.78966000000000
13247,6.32282000000000
13251,6.43945000000000
13255,6.62389000000000
13257,6.09466000000000
13261,6.71642000000000
13267,5.47804000000000
13275,6.90561000000000
13277,6.37338000000000
13279,5.94117000000000
13281,7.00542000000000
13285,7.41631000000000
13293,6.37808000000000
13295,6.09173000000000
13297,6.68426000000000
13299,6.67439000000000
13303,7.16114000000000
13305,6.57767000000000
13311,7.48836000000000
13313,6.74443000000000
13319,5.61689000000000
13321,5.86408000000000
15001,7.48406000000000
15003,7.36446000000000
15007,8.05669000000000
15009,7.99018000000000
16001,7.55195000000000
16005,6.80252000000000
16011,5.78658000000000
16013,7.87342000000000
16017,7.85337000000000
16019,6.83378000000000
16027,6.25094000000000
16045,5.70164000000000
16055,7.17490000000000
16057,6.83360000000000
16065,7.22883000000000
16069,6.39758000000000
16075,5.58545000000000
16083,6.85879000000000
17001,6.96452000000000
17005,6.99925000000000
17007,5.43357000000000
17011,6.07714000000000
17015,5.15056000000000
17019,6.52608000000000
17021,5.76338000000000
17023,5.49356000000000
17027,5.72856000000000
17029,6.48771000000000
17031,7.04771000000000
17033,5.44755000000000
17037,6.20334000000000
17039,5.74887000000000
17041,6.01357000000000
17043,7.44207000000000
17045,5.72159000000000
17049,6.61953000000000
17053,5.60567000000000
17055,5.57191000000000
17057,5.72634000000000
17063,5.30312000000000
17067,6.02550000000000
17073,5.42256000000000
17075,5.34555000000000
17077,6.74041000000000
17081,6.10945000000000
17083,5.89585000000000
17085,6.61191000000000
17089,6.86565000000000
17091,5.65885000000000
17093,5.86442000000000
17095,5.92854000000000
17097,6.76523000000000
17099,5.92930000000000
17101,5.61371000000000
17103,5.76608000000000
17105,6.11303000000000
17107,6.41809000000000
17109,6.18957000000000
17111,6.60941000000000
17113,6.79510000000000
17115,6.41550000000000
17117,5.80554000000000
17119,5.96403000000000
17121,5.65357000000000
17127,5.66160000000000
17131,5.88160000000000
17133,6.24904000000000
17135,6.20980000000000
17137,6.27283000000000
17139,5.78488000000000
17141,5.96355000000000
17143,6.54889000000000
17145,5.42317000000000
17147,5.70052000000000
17157,5.65932000000000
17161,6.00059000000000
17163,6.40392000000000
17165,5.86955000000000
17167,6.74241000000000
17173,5.97977000000000
17177,5.68588000000000
17179,5.85194000000000
17183,5.16951000000000
17187,5.72900000000000
17195,5.47418000000000
17197,5.88538000000000
17199,6.20146000000000
17201,6.44827000000000
17203,6.33429000000000
18001,6.18192000000000
18003,6.28814000000000
18005,6.64998000000000
18009,5.41593000000000
18011,7.06714000000000
18013,6.91567000000000
18015,5.50159000000000
18017,5.39812000000000
18019,5.89956000000000
18023,5.92780000000000
18027,5.62868000000000
18029,5.91595000000000
18031,6.04151000000000
18033,5.44941000000000
18035,5.88144000000000
18037,6.58811000000000
18039,6.10496000000000
18041,5.70865000000000
18043,6.32159000000000
18045,5.62228000000000
18049,5.70054000000000
18051,6.20634000000000
18053,6.13419000000000
18055,5.88540000000000
18057,7.34779000000000
18059,6.06768000000000
18061,5.40600000000000
18063,6.34034000000000
18065,5.64569000000000
18067,5.49914000000000
18069,6.42715000000000
18071,6.13144000000000
18073,5.68444000000000
18075,5.18307000000000
18077,6.98273000000000
18079,5.53159000000000
18081,6.56410000000000
18083,6.14598000000000
18085,6.57301000000000
18087,5.52056000000000
18089,6.20462000000000
18091,6.25954000000000
18093,5.71598000000000
18095,6.34708000000000
18097,7.16315000000000
18099,6.17906000000000
18103,6.12221000000000
18105,6.84752000000000
18107,6.33260000000000
18109,6.23167000000000
18113,5.48025000000000
18117,5.60988000000000
18121,5.74413000000000
18123,5.39443000000000
18127,6.21087000000000
18133,6.38748000000000
18135,5.66974000000000
18137,5.79009000000000
18139,5.23385000000000
18141,6.65962000000000
18143,6.18577000000000
18145,5.88755000000000
18147,5.99903000000000
18149,4.92379000000000
18151,5.70454000000000
18153,5.18660000000000
18157,6.60836000000000
18159,5.77431000000000
18163,6.26040000000000
18165,5.00403000000000
18167,6.14062000000000
18169,5.98571000000000
18173,6.00517000000000
18175,5.46940000000000
18177,6.08500000000000
18179,6.53193000000000
18181,5.56793000000000
18183,6.00516000000000
19011,5.84178000000000
19013,6.25854000000000
19015,5.89594000000000
19017,6.43859000000000
19019,5.79238000000000
19021,6.01803000000000
19023,6.36627000000000
19027,6.79236000000000
19029,5.81553000000000
19031,5.66951000000000
19033,6.39666000000000
19035,6.26242000000000
19041,6.12913000000000
19043,6.12708000000000
19045,5.44059000000000
19047,5.83508000000000
19049,6.32994000000000
19053,6.17832000000000
19055,5.64990000000000
19057,5.98539000000000
19059,6.80413000000000
19061,6.30937000000000
19065,5.51977000000000
19067,5.95154000000000
19075,5.95383000000000
19077,5.62755000000000
19079,6.54779000000000
19081,5.88459000000000
19083,5.72154000000000
19087,6.04145000000000
19095,6.17416000000000
19097,5.60810000000000
19099,6.52431000000000
19101,8.63561000000000
19103,6.21556000000000
19105,5.68634000000000
19109,6.05269000000000
19111,6.35502000000000
19113,6.66876000000000
19121,5.67713000000000
19123,5.64819000000000
19125,6.25764000000000
19127,5.09529000000000
19129,5.88803000000000
19133,6.24283000000000
19139,5.58078000000000
19141,6.14022000000000
19145,5.67854000000000
19149,5.53067000000000
19153,7.15095000000000
19155,5.82248000000000
19157,5.79837000000000
19163,6.65801000000000
19165,5.90859000000000
19167,6.55742000000000
19169,6.08973000000000
19171,5.67369000000000
19175,5.87562000000000
19179,5.86782000000000
19181,5.99169000000000
19183,5.99276000000000
19187,6.28832000000000
19189,6.32813000000000
19191,6.45591000000000
19193,5.83616000000000
19197,5.78803000000000
20001,5.25138000000000
20005,6.45685000000000
20009,5.75248000000000
20011,5.41686000000000
20015,5.82936000000000
20021,5.96027000000000
20029,5.49389000000000
20035,6.20727000000000
20037,6.18270000000000
20041,5.47360000000000
20043,5.75598000000000
20045,7.11192000000000
20051,6.06132000000000
20055,6.46170000000000
20057,5.88877000000000
20059,5.81259000000000
20061,5.76018000000000
20079,5.96182000000000
20085,5.51876000000000
20087,5.88739000000000
20091,7.50302000000000
20099,5.00738000000000
20103,5.93451000000000
20111,6.34080000000000
20113,5.94424000000000
20115,6.01041000000000
20121,7.33505000000000
20125,5.49325000000000
20133,5.75148000000000
20139,6.06033000000000
20149,5.77487000000000
20151,5.85384000000000
20155,6.57253000000000
20159,6.01842000000000
20161,6.53794000000000
20169,6.00886000000000
20173,6.23647000000000
20175,5.63692000000000
20177,7.00472000000000
20191,5.52389000000000
20209,6.41377000000000
21001,6.41091000000000
21003,6.04162000000000
21005,6.40811000000000
21009,6.45778000000000
21013,5.44480000000000
21015,6.67183000000000
21017,6.15673000000000
21019,5.89103000000000
21021,6.56280000000000
21023,5.60160000000000
21029,6.05346000000000
21033,7.17726000000000
21035,6.73861000000000
21037,6.59692000000000
21043,5.67126000000000
21047,6.41827000000000
21049,6.04753000000000
21051,5.95792000000000
21059,6.50518000000000
21067,7.22543000000000
21069,5.79690000000000
21071,5.83459000000000
21073,6.96665000000000
21079,6.17881000000000
21081,6.46428000000000
21083,5.93464000000000
21085,5.32019000000000
21087,6.08676000000000
21089,5.79047000000000
21093,5.81766000000000
21095,5.49195000000000
21097,5.66635000000000
21101,6.69168000000000
21103,5.95263000000000
21107,6.83854000000000
21111,6.62003000000000
21113,6.63350000000000
21115,5.39368000000000
21117,6.76240000000000
21121,5.34372000000000
21125,6.39681000000000
21127,5.85039000000000
21133,5.53731000000000
21137,5.91771000000000
21141,6.56709000000000
21145,6.92482000000000
21151,6.16713000000000
21157,6.40090000000000
21161,5.54222000000000
21163,6.36062000000000
21167,5.86955000000000
21173,5.94814000000000
21177,5.99026000000000
21179,5.38114000000000
21183,6.03486000000000
21185,7.02471000000000
21193,6.14285000000000
21195,6.11058000000000
21197,5.64559000000000
21199,6.37902000000000
21207,6.16970000000000
21209,6.48431000000000
21211,6.55866000000000
21213,6.12632000000000
21215,5.90938000000000
21217,6.45952000000000
21221,6.17977000000000
21225,5.75350000000000
21227,7.26029000000000
21231,6.46920000000000
21235,5.75577000000000
21239,6.47312000000000
22001,5.93357000000000
22003,5.85404000000000
22005,6.89246000000000
22007,6.37582000000000
22009,5.91032000000000
22011,5.94354000000000
22013,6.51067000000000
22015,6.59256000000000
22017,6.49154000000000
22019,6.54661000000000
22027,7.03019000000000
22029,5.89063000000000
22031,6.09112000000000
22033,6.96575000000000
22037,6.09301000000000
22039,5.72937000000000
22045,6.25528000000000
22047,6.09406000000000
22049,5.93795000000000
22051,6.59878000000000
22053,5.69935000000000
22055,6.83493000000000
22057,5.85897000000000
22059,5.81472000000000
22061,6.85463000000000
22063,5.89345000000000
22065,6.40828000000000
22067,6.30425000000000
22069,6.37072000000000
22071,6.84661000000000
22073,6.54232000000000
22075,5.77644000000000
22079,6.39590000000000
22083,5.85139000000000
22085,6.08531000000000
22087,5.36771000000000
22089,5.91938000000000
22093,7.32597000000000
22095,6.40909000000000
22097,6.27973000000000
22099,6.25260000000000
22101,5.78456000000000
22103,7.00609000000000
22105,6.52911000000000
22109,5.70000000000000
22111,5.98118000000000
22113,7.01904000000000
22115,5.89670000000000
22117,6.34931000000000
22119,6.51006000000000
22121,6.02210000000000
22127,7.37577000000000
23001,5.65766000000000
23003,5.74878000000000
23005,7.21959000000000
23007,6.49995000000000
23009,6.93988000000000
23011,7.16841000000000
23013,7.27586000000000
23015,6.97787000000000
23017,5.86886000000000
23019,6.77449000000000
23023,6.47620000000000
23025,6.03744000000000
23027,6.53601000000000
23029,6.51318000000000
23031,6.74945000000000
24001,5.74517000000000
24003,6.69174000000000
24005,6.32370000000000
24009,5.73640000000000
24011,5.55874000000000
24013,6.03180000000000
24015,6.02472000000000
24017,6.48032000000000
24019,6.11533000000000
24021,6.73019000000000
24025,6.07383000000000
24027,7.24179000000000
24029,6.96853000000000
24031,7.12514000000000
24033,6.76707000000000
24035,6.27715000000000
24037,5.98319000000000
24039,6.37375000000000
24041,6.66133000000000
24043,5.57622000000000
24045,6.13765000000000
24047,6.68875000000000
24510,6.56905000000000
25001,6.67761000000000
25003,7.20987000000000
25005,5.86964000000000
25009,5.89147000000000
25011,6.42435000000000
25013,5.85606000000000
25015,6.63492000000000
25017,6.96620000000000
25019,7.93576000000000
25021,6.47890000000000
25023,6.37242000000000
25025,7.13326000000000
25027,5.87465000000000
26005,6.09837000000000
26007,5.90743000000000
26009,6.45850000000000
26015,5.33330000000000
26017,5.43695000000000
26021,6.21686000000000
26023,5.12953000000000
26025,5.82434000000000
26027,5.36456000000000
26029,6.95331000000000
26031,5.93982000000000
26033,5.77943000000000
26035,5.41844000000000
26037,5.92678000000000
26041,5.40118000000000
26043,6.01700000000000
26045,5.46592000000000
26047,6.82536000000000
26049,5.82053000000000
26053,5.40554000000000
26055,7.37632000000000
26057,5.98206000000000
26059,5.65029000000000
26061,6.04944000000000
26063,6.39866000000000
26065,6.64549000000000
26067,5.19193000000000
26069,5.97926000000000
26073,5.91207000000000
26075,5.64688000000000
26077,6.41797000000000
26081,7.12230000000000
26087,5.15356000000000
26089,7.60112000000000
26091,5.73743000000000
26093,5.92788000000000
26099,5.76925000000000
26101,5.42976000000000
26103,6.10763000000000
26105,6.07123000000000
26107,6.09706000000000
26109,5.10402000000000
26111,6.73024000000000
26115,5.51497000000000
26117,5.70046000000000
26119,6.64669000000000
26121,6.29330000000000
26123,5.84840000000000
26125,6.84246000000000
26127,5.78956000000000
26137,6.80658000000000
26139,7.12600000000000
26145,5.92336000000000
26147,5.52171000000000
26149,5.14262000000000
26151,6.05084000000000
26155,5.36529000000000
26157,5.28344000000000
26159,5.64211000000000
26161,6.84053000000000
26163,6.41382000000000
26165,6.79641000000000
27003,5.72659000000000
27005,6.74161000000000
27007,5.92480000000000
27009,6.17653000000000
27013,6.24869000000000
27015,6.05232000000000
27017,5.24297000000000
27019,6.41797000000000
27021,6.33109000000000
27023,8.71169000000000
27025,6.13773000000000
27027,6.13707000000000
27035,6.60715000000000
27037,6.45135000000000
27039,5.63522000000000
27041,6.49582000000000
27045,6.24571000000000
27047,5.42763000000000
27049,6.12455000000000
27053,7.47832000000000
27055,5.76044000000000
27059,5.89792000000000
27061,6.32393000000000
27067,6.16783000000000
27071,5.75565000000000
27079,5.97041000000000
27083,6.36571000000000
27085,6.38499000000000
27091,6.25565000000000
27093,5.55252000000000
27095,5.49202000000000
27097,5.83020000000000
27099,5.74046000000000
27103,6.80572000000000
27105,5.39651000000000
27109,6.69195000000000
27111,5.49992000000000
27113,5.81422000000000
27115,5.57283000000000
27119,5.55617000000000
27123,7.55595000000000
27127,6.31594000000000
27129,6.23363000000000
27131,6.88316000000000
27135,5.72038000000000
27137,6.61647000000000
27139,6.59465000000000
27141,6.25029000000000
27145,6.68708000000000
27147,6.93806000000000
27149,5.97361000000000
27153,6.32075000000000
27157,5.75272000000000
27161,6.08695000000000
27163,6.69410000000000
27169,6.19293000000000
27171,6.22925000000000
28001,6.38706000000000
28003,7.04571000000000
28007,6.11620000000000
28011,6.53630000000000
28013,5.99189000000000
28017,6.17290000000000
28023,5.77629000000000
28025,6.38153000000000
28027,6.60827000000000
28029,6.50627000000000
28031,6.30694000000000
28033,6.50845000000000
28035,6.81539000000000
28039,6.50981000000000
28045,5.94869000000000
28047,6.53169000000000
28049,6.75235000000000
28051,6.52658000000000
28053,6.24146000000000
28057,6.81490000000000
28059,6.47362000000000
28065,6.69906000000000
28067,6.43449000000000
28071,6.98830000000000
28073,5.90834000000000
28075,6.79580000000000
28079,6.08700000000000
28081,7.02697000000000
28083,6.77081000000000
28085,6.46587000000000
28087,6.49482000000000
28089,7.55389000000000
28091,6.32067000000000
28093,5.97851000000000
28095,6.46782000000000
28097,6.38572000000000
28099,6.46569000000000
28101,6.24059000000000
28103,6.25736000000000
28105,7.20275000000000
28107,6.65135000000000
28109,5.72445000000000
28113,6.26507000000000
28115,6.34995000000000
28117,6.87214000000000
28121,6.61628000000000
28123,6.17018000000000
28127,6.12109000000000
28129,5.95876000000000
28133,6.62965000000000
28135,6.78443000000000
28137,6.77599000000000
28139,6.73887000000000
28141,6.06343000000000
28143,6.62571000000000
28145,7.41509000000000
28149,6.18425000000000
28151,6.70195000000000
28153,6.62753000000000
28159,6.42729000000000
28161,6.16833000000000
28163,6.51873000000000
29001,5.93433000000000
29009,5.94153000000000
29013,5.81218000000000
29019,7.12027000000000
29021,7.18657000000000
29023,6.44405000000000
29027,6.73160000000000
29029,6.98126000000000
29031,6.94387000000000
29037,6.00893000000000
29043,6.87688000000000
29047,6.95994000000000
29049,5.63293000000000
29051,7.58190000000000
29053,6.13000000000000
29069,5.58610000000000
29071,6.69520000000000
29077,7.33972000000000
29083,5.67756000000000
29089,6.25215000000000
29091,6.58722000000000
29095,7.08662000000000
29097,6.96151000000000
29099,6.07665000000000
29101,5.78212000000000
29107,6.03654000000000
29109,6.13791000000000
29111,6.11391000000000
29113,4.90321000000000
29117,6.27193000000000
29121,6.21327000000000
29127,6.27777000000000
29131,6.35728000000000
29135,6.24135000000000
29143,5.71900000000000
29145,6.44169000000000
29147,6.05627000000000
29155,5.43123000000000
29159,5.90384000000000
29161,6.67239000000000
29165,7.31871000000000
29167,6.99071000000000
29169,5.33400000000000
29175,5.88686000000000
29177,5.91061000000000
29183,7.05266000000000
29187,5.54653000000000
29189,6.90833000000000
29195,5.87837000000000
29201,5.93843000000000
29207,5.90791000000000
29209,6.22310000000000
29213,7.57143000000000
29215,6.08644000000000
29219,5.74074000000000
29221,5.56188000000000
29225,6.74907000000000
29510,7.14733000000000
30013,6.28042000000000
30029,8.24611000000000
30031,7.88263000000000
30041,9.04153000000000
30047,6.40012000000000
30049,7.79904000000000
30063,6.96039000000000
30081,7.12173000000000
30093,7.00145000000000
30111,7.78599000000000
31001,6.87920000000000
31019,6.93083000000000
31025,6.67999000000000
31043,5.35158000000000
31045,6.35997000000000
31047,5.97610000000000
31053,5.89917000000000
31055,6.71236000000000
31067,5.83735000000000
31079,6.03055000000000
31109,7.02088000000000
31111,6.88851000000000
31119,6.17110000000000
31131,7.97716000000000
31141,6.07154000000000
31145,6.05441000000000
31151,6.17609000000000
31153,6.31609000000000
31155,5.44989000000000
31157,6.19601000000000
31159,6.76740000000000
31173,5.83281000000000
31177,6.31189000000000
31179,6.25921000000000
31185,7.41953000000000
32001,5.83035000000000
32003,6.40630000000000
32005,7.26878000000000
32007,5.54703000000000
32019,5.59455000000000
32023,5.53747000000000
32031,6.58425000000000
32510,6.97871000000000
33001,6.41643000000000
33003,7.12623000000000
33005,6.44102000000000
33007,6.19671000000000
33009,6.94297000000000
33011,6.89880000000000
33013,7.28860000000000
33015,6.99318000000000
33017,6.88141000000000
33019,7.03102000000000
34001,7.07022000000000
34003,7.01641000000000
34005,6.47048000000000
34007,6.70696000000000
34009,7.24622000000000
34011,5.80292000000000
34013,7.11267000000000
34015,6.52689000000000
34017,6.91015000000000
34019,8.26145000000000
34021,7.33266000000000
34023,6.54866000000000
34025,7.45282000000000
34027,7.57969000000000
34029,6.63183000000000
34031,6.55424000000000
34033,6.29211000000000
34035,7.16281000000000
34037,6.79884000000000
34039,6.85789000000000
34041,6.90657000000000
35001,6.86533000000000
35005,6.36494000000000
35006,5.64245000000000
35007,6.69461000000000
35009,5.89674000000000
35013,5.63669000000000
35015,6.01858000000000
35025,5.73374000000000
35028,7.71160000000000
35029,6.13182000000000
35031,6.98006000000000
35035,5.97438000000000
35039,5.82909000000000
35041,5.80402000000000
35043,6.61318000000000
35045,6.19475000000000
35047,6.41192000000000
35049,8.32597000000000
35055,7.72129000000000
35061,5.53309000000000
36001,7.00530000000000
36003,5.92663000000000
36005,6.35425000000000
36007,6.80913000000000
36009,7.69443000000000
36011,5.19424000000000
36013,6.00327000000000
36015,5.26419000000000
36017,6.70601000000000
36019,6.18399000000000
36021,6.86748000000000
36023,6.18679000000000
36025,6.19819000000000
36027,6.45978000000000
36029,6.18192000000000
36031,7.89416000000000
36033,6.21060000000000
36035,5.05959000000000
36037,5.66518000000000
36039,6.44949000000000
36043,5.41775000000000
36045,6.72692000000000
36047,7.07235000000000
36051,6.48327000000000
36053,6.59640000000000
36055,6.82670000000000
36057,6.85031000000000
36059,6.73428000000000
36061,7.14101000000000
36063,5.86033000000000
36065,6.14688000000000
36067,6.96712000000000
36069,6.69362000000000
36071,6.59875000000000
36073,6.18299000000000
36075,6.01050000000000
36077,6.42785000000000
36079,6.41306000000000
36081,6.51963000000000
36083,6.68658000000000
36085,5.94551000000000
36087,7.11990000000000
36089,6.20162000000000
36091,7.41098000000000
36093,6.71561000000000
36095,6.61701000000000
36097,6.37455000000000
36099,5.87407000000000
36101,5.68023000000000
36103,6.39634000000000
36105,6.66915000000000
36107,5.48728000000000
36109,7.21973000000000
36111,6.53741000000000
36113,7.70757000000000
36115,5.90291000000000
36117,5.48929000000000
36119,6.90112000000000
36121,5.60004000000000
36123,5.84088000000000
37001,7.25917000000000
37003,5.83564000000000
37007,6.29902000000000
37011,6.69367000000000
37013,5.94947000000000
37015,6.41263000000000
37017,5.85887000000000
37019,6.72042000000000
37021,8.17407000000000
37023,7.11199000000000
37025,6.98124000000000
37027,6.32670000000000
37031,7.14017000000000
37035,6.94834000000000
37037,7.31713000000000
37039,6.77601000000000
37041,6.51751000000000
37045,6.83998000000000
